ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2001-01-01,0.9541681398314555,0.9497815652077323,1.049726029098357,0.9541681398314555,0.9541681398314555,0.047278482174717945,0.047278482174717945,0.047278482174717945,0.047278482174717945,0.047278482174717945,0.047278482174717945,0.0,0.0,0.0,1.0014466220061735
2002-01-01,0.9507814778537401,0.9451996424964129,1.0468669746654147,0.9507814778537401,0.9507814778537401,0.04532746499893615,0.04532746499893615,0.04532746499893615,0.04532746499893615,0.04532746499893615,0.04532746499893615,0.0,0.0,0.0,0.9961089428526763
2003-01-01,0.9473948158760246,0.943393652830253,1.0423849929477587,0.9473948158760246,0.9473948158760246,0.04546822747107424,0.04546822747107424,0.04546822747107424,0.04546822747107424,0.04546822747107424,0.04546822747107424,0.0,0.0,0.0,0.9928630433470989
2004-01-01,0.9440081538983093,0.9426686422473586,1.0412356787163959,0.9440081538983093,0.9440081538983093,0.04770072185123241,0.04770072185123241,0.04770072185123241,0.04770072185123241,0.04770072185123241,0.04770072185123241,0.0,0.0,0.0,0.9917088757495417
2005-01-01,0.9406122133946273,0.9396660451523169,1.0395242651703631,0.9406122133946273,0.9406122133946273,0.047278482174660186,0.047278482174660186,0.047278482174660186,0.047278482174660186,0.047278482174660186,0.047278482174660186,0.0,0.0,0.0,0.9878906955692874
2006-01-01,0.937225551416912,0.9317333946983322,1.0336582945907904,0.937225551416912,0.937225551416912,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.0,0.0,0.0,0.9825530164158454
2007-01-01,0.9338388894391965,0.9313171569317562,1.0325128170992937,0.9338388894391965,0.9338388894391965,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.045468227471083235,0.0,0.0,0.0,0.9793071169102797
2008-01-01,0.930452227461481,0.9311818211845606,1.0252001047484158,0.930452227461481,0.930452227461481,0.04770072185125892,0.04770072185125892,0.04770072185125892,0.04770072185125892,0.04770072185125892,0.04770072185125892,0.0,0.0,0.0,0.97815294931274
2009-01-01,0.9270562869577993,0.9228482389931574,1.0239538112623854,0.9270562869577993,0.9270562869577993,0.0472784821746919,0.0472784821746919,0.0472784821746919,0.0472784821746919,0.0472784821746919,0.0472784821746919,0.0,0.0,0.0,0.9743347691324912
2010-01-01,0.9236696249800838,0.9179407637619958,1.0188705836482492,0.9236696249800838,0.9236696249800838,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.04532746499893331,0.0,0.0,0.0,0.968997089979017
2011-01-01,0.9202829630023684,0.9172801233136247,1.0153408130205634,0.9202829630023684,0.9202829630023684,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.04546822747108229,0.0,0.0,0.0,0.9657511904734507
